parent_asin,parent_asin_name,creator_favorite,link,category,subcategory,brand,avg_rating,related_asins
B09YVRRW1F,"JUPON 100% Silk Curtain Thermal Insulated Room Darkening 350GSM Living Room Curtain, Pack of 2 Piece (W 54"" X 60"" L - Black)",N,https://www.amazon.in/dp/B09YVRRW1F,Home,Curtain Linen,JUPON,4.3,"B0CRSNR537,B0DRJNXJZQ,B0947BLNT4,B0DVYR8XZ5,B07W53RDRL,B08W5CQG5P,B0DVZ1WY3H,B07W53CCQ5,B0DRJM9LV1,B0BN5NK4XT,B0966VR3SL,B0966SP24V,B0DRJM8N86,B098NT6537,B0DVZ6QRK7,B09GKDRLK3,B09GKDJQW1,B08P3SHFL9,B09SBL34N9,B09SBPGB6R,B0DRJLFD5S,B0DVZ3KSNJ,B09VL5JL3W,B09QZ5Q2QC,B0DVZ67H6P,B0DRJPSPZ4,B0DY56QDSC,B0DVZJWQMR,B0DVYR4C8G,B0DRJLLBQC,B0DRJMKYPK,B0DRJM1B3V,B08P3RHFY6,B0DVZBC8BM,B0DRJKPMXW,B096G52J6Z,B08W5CTYYY,B0DRJLYYXT,B0CM2JTFX2,B0DVYWBT54,B0DRJL1S71,B098PKLMX9,B0DVYWCF8P,B0DVZ3BWHT,B0DVZ4G3SC,B0BN5LGPR8,B0966STFM7,B0DVZ4B71D,B0DVZJVTKL,B0DRJNJDMQ,B0966TD4SR,B08W5CLFQ1,B0DVZ7PHSH,B0DRJPP5X9,B07W41QJKH,B0DRJMMPJG,B07VZDTNXD,B07W3L2Y89,B0DVYP7B39,B08P5687C7,B0DVYS5CG3,B0DRJLV8WK,B09KQR3KT2,B096BKQ9RX,B0C3C2Q7WZ,B0DRJMTT38,B0DL3G1GYF,B0DVYWRQZB,B0DRJMHLKG,B0DVYW9GM1,B0DVZ2FPFJ,B0DRJMLLP3,B0DVZ4C6K7,B0DRJQ56LG,B0966SPHQS,B08W5FT14Q,B08W5DN3DP,B0DRJM4W4Y,B0DRJL8GBG,B0DVZ39BVC,B0DRJLHW41,B0DVZ3S5H4,B07VZDSR5H,B07W41PYVH,B07W52JSR1,B0DRJQ993G,B0DVZ1QSJN,B0CRSNKPW9,B0966VMJJ6,B0DRJNGYW5,B0DRJN3RKX,B0966T4V8Z,B0966S6YKD,B0D24JBY6C,B07W41P5HG,B09SBPQMY7,B08W1SLS4R,B07W52SB1L,B0CM94DJ38,B0DRJP9W9L,B0DVZ8CKK4,B09QZ51WX8,B09QZ5V6Y8,B0DRJL8YJB,B08W5CK9PG,B07W41PD2J,B0966V3DB1,B096G3KDSL,B07W1J73VS,B0DRJM2RX1,B0DVZ3C797,B07W52DH86,B0DRJLVLX9,B0DVYVXKYQ,B0DRJKYLWQ,B0DRJLBFXN,B0DRJNKXWB,B08XMX3T5P,B08W5DFZXC,B09KQPV3H3,B096G26H7H,B0DVZ7N8Z9,B0DKY8Q3YY,B0DRJMDN59,B0BN5ZGR1Z,B0DRJJVMMJ,B0DVZ37D6M,B09QZ4XF4M,B0DRJPF332,B0DVZ2F5CD,B07W518TDY,B07W1J79KG,B0DRJMT683,B08WJ91R26,B0DRJKNT3J,B0DL3J83B5,B08KPDF85C,B0DRJKZGKZ,B0DRJPL74B,B0DVYX518Y,B09SBMJKN5,B0DRJQ5LTW,B0DVZB35WM,B0DRJL77Q5,B0DRJLDV17,B0DVYR1DCT,B09YVRRW1F,B0DL3KSF48,B0DVYV9TJY,B0DRJJL6B6,B0966SG1MB,B0DVYWCC7V,B0BC5141ZD,B0DRJQC6V1,B08KPGY8PY,B0D24L51X3,B09SBKHB25,B08W5GDN1D,B0DVZ4BJMF,B08W5DGQLK,B0DRJNKHP9,B0DRJNHJCP,B0DRJKF3K4,B0966V6WFF,B0DRJN5FF8,B0DVYL6HN7,B0966VDCLC,B09SBMM6W2,B0CKPZWSGH,B0DVYKJJBP,B09QZ571KX,B0DVZ39ZKW,B0DVYTXSZB,B0DVYRX3TX,B096G2126N,B0DRJKYJ2C,B0DL3HGMYY,B07W533CJY,B0966VFW4W,B0DRJMFZWM,B0966T8Y74,B08W1N7ZBZ,B08W2M915M,B07W3YDB4S,B08P3VNXXZ,B09VL45KXR,B0DVYZ2B2K,B0DVYWCF6V,B0DVYPMNSP,B0DVYRPQNS,B096G22CB9,B08KPFZC2C,B0BN5LLKTX,B0DRJLHY6H,B0CRSXX7VJ,B0DRJJG52D,B0DVYW55DW,B0DL3KBD85,B0BN5Q79Z8,B0DRJN45J8,B0966VKYJQ,B09GJYNH1K,B0CZSMM86K,B0DRJQQZ4R,B0DVZ79GYW,B096BK4MJN,B07W3L427Z,B0DVZ3FF9D,B0DRJN5H8P,B0DVYWBCFC,B0CM2H11RL,B07W3YNCW9,B0DRJLB4H3,B0DRJNMPW2,B07W41NCH6,B0DRJMFRPR,B0DRJL84X5,B0DVYL98JG,B08W5FLQCK,B08KPG8JQL,B07W1J7CTM,B07W1J7P5B,B0DRJM9ZKT,B0DRJLHS9R,B0966TPVPX,B096BHKNW4,B08W5BZB2L,B0DY576TV3,B0DRJNQYJT,B0DRJLRT9Q,B0DY59K5PJ,B0DVYXQGXG,B09D8LX947,B0966VZ4F4,B08P3QZ4F8,B0DRJM15Y7,B0966SVTLS,B0DRJNTVXR,B0DVYS56PF,B096G4FZYZ,B0966SGRLX,B0CRSS8KLQ,B08W5DDXBF,B0DVZ877YJ,B0DRJL63L4,B07W521KFS,B0966VCCVB,B096BM7ZR2,B0966S5PBS,B0DRJM9ZKD,B0DRJN8LZS,B0DVYKY2ZS,B0DVYYVBMD,B08WJ8HM8N,B0CKPYNTJB,B07VZDS9BC,B0DVYRBDHC,B0CRT9VGQ5,B0DVYRNK6S,B0DVZ8D8NL,B09SBLVVL6,B07W3L3SMN,B07W1J7RG7,B08W24C6FJ,B0DVYYR3X6,B08W2SYP7Z,B0DRJMBQQL,B0D776XGJ6,B07W41M1HS,B09KQQSV59,B0966V5CYJ,B0DRJNXK11,B0966TZH7P,B0DRJMBJKS,B07VZDTPBS,B096G5JJCR,B0CM2J82Q1,B0CM2GZMRD,B0DVYP92M4,B096G1QQNY,B0DVZ2MDQP,B0DVYZ4213,B07W54JPQ8,B0DVZ1N26L,B0BN67JHGK,B0DVZ1QJ66,B0DRJNFCKN,B0DVYX2X2X,B0DVYP9JCG,B09QZ5BZBL,B096G3LL8S,B07VZDTHV1,B096G4LYJK,B0DVYVB4TT,B0966TDQLN,B0DRJPGN7P,B09SBLYR7W,B0DRJNS67Z,B0DRJLVHB1,B0DVZ212KM"
B0B51PVMGZ,Colgate,N,https://www.amazon.in/dp/B0B51PVMGZ,Drugstore,"Manual Toothbrushes, Homeopathic  Remedies- Licensed",Colgate,4.4,"B08G5GPXHR,B0B51PVMGZ"
B0BCKR53JT,Harpic White and Shine Disinfectant Toilet Cleaner Bleach - 500 ml (Pack of 2) | India's # 1 Toilet Cleaner,N,https://www.amazon.in/dp/B0BCKR53JT,Drugstore,Toilet Cleaners,Harpic,4.4,"B0BCKR53JT,B076ZFYXG1"
B0BFHC6YW9,ESR HaloLock Ring Stand,N,https://www.amazon.in/dp/B0BFHC6YW9,"Wireless Accessory,Wireless,Electronics","Holders/Mounts, Misc",ESR,3.8,"B0B56BDCBN,B0CL3Z3RR2,B0DYDJ6RM2,B0BFHC6YW9,B0CL3ZNDKT,B0B56BSQ1Y,B0B569ZWM6,B0CHQL8TFF,B0DKSPRWR3"
B0BH8Y8XDM,"CROWN ART SHOPPEE Modern Nested Coffee Table Set of 2 | Round Marble Finish Tabletop with Metal Base | Luxury Center Table for Living Room, Lounge & Office",N,https://www.amazon.in/dp/B0BH8Y8XDM,Furniture,Tables- Large,CROWN ART SHOPPEE,3.7,"B0BH8Y8XDM,B0GLGY5J54,B0GMPLD5FZ,B0GLGYG8WH,B0CDS1D87T,B0GLH893Y4,B0GMP4MJMW,B0GMP6FQB2,B0BS3HKM54,B0BH8YTKWZ,B0BVMLL8DS,B0GMP1S6DQ,B0GLGPHTL9,B0GLGM22B8,B0BH9VH62P"
B0BPHW1YZF,"Godrej Security Solutions Godrej Nx Pro Digital (25L) Ebony Home Locker, Brown",N,https://www.amazon.in/dp/B0BPHW1YZF,Home Improvement,Safes,Godrej Security Solutions,4.4,B0BPHW1YZF
B0BPM26KGJ,Skmei Men's Digital Sports Wrist Watch LED Screen Large Face Electronics Military Watches Waterproof Alarm Stopwatch Back Light Outdoor Casual Black Watch - 1257,N,https://www.amazon.in/dp/B0BPM26KGJ,Watch,"Analog, Digital",SKMEI,4.0,"B0BPM26KGJ,B078J8FTGZ,B071ZQHBGY,B07B6ML1VJ"
B0BVM3VHLC,Puma Unisex Adult Smash v2 L Sneaker,N,https://www.amazon.in/dp/B0BVM3VHLC,Shoes,"Casual, Other - Mens Sports",PUMA,4.0,"B097C4DJZQ,B077M8YYMB,B07SBWDKLN,B097C6CQ7S,B08MQZY2WS,B07S8QB3T5,B07SF2TBZV,B0B8Z7XKMF,B0B8Z8CRQL,B0BVMFB6R5,B077MLZ5J4,B07S7RF5SS,B07CRLJFHF,B077M96ZHH,B07S6PCKKZ,B097C48JMX,B077MLYRSB,B0783RD7K7,B0BVMDD2M6,B07B4395TX,B0BVMH5NSX,B077MG7289,B097CB2DNR,B07S9SS55N,B07B43CKW8,B0BVMF2QX7,B09RBSM277,B0B8Z72Z2S,B097C6D9WN,B097C89FFX,B097CB1NSP,B07B3MVQ85,B0B8Z914SK,B097C7BNTH,B08MSQNZ97,B08TQYVWV8,B0B8Z8SJQH,B077MJGVP8,B07DCG3NQ2,B0B8Z7TMKV,B07SD1Q5PN,B0BVMDWG16,B0BVM3VHLC,B097CB28C1,B07SBWMDMW,B097CBYMLD,B088RHGTYJ,B077MPSH43,B07B43WWZY,B0B8ZKJ2T1,B07KG2RTW1,B08MR255NY,B07NQL2M88,B08MR2FNVL,B0B8Z75MR9,B07DC1P3Z6,B077MG6H3M,B097C3JZMX,B08MSWM9HL,B0BVMJGL3J,B07SBWMTW6,B0B8Z7T194,B09NY6PZK1,B077MLPMZB,B0B8Z8SJZN,B097CD6PVV,B077M8W92L,B07DCDKZQD,B08MQZK85S,B0B8ZJ7D51,B0B8Z77XP4,B07B437GK7,B0BVMCNW8W,B07S8QCGJ3,B07KFYX7XT,B097C6FXFQ,B0B8Z6RVT6,B0BVMDX2YF,B0B8Z7X4ZJ,B097C2JZMC,B07DBXSGQW,B0BVMDT1FG,B0B8Z63Q2P,B077MLZZWZ,B0B8ZC2Y6R,B0BVMFJ39J,B07S6PB9YW,B07DC75F4R,B07GZMXD9Z,B0BVMGVPM7,B0B8Z6K8LF,B088RGBYN4,B077MLZZXQ,B07S7RDTKR,B07DC1WX6C,B0B8Z85QP5"
B0C5T2WHRW,Shining Diva Fashion Bohemian Stackable Multilayer Hamsa Hand Evil Eye Lucky Protection Bracelets Multicolor Crystal Charm Beaded Bracelet for Women Girls,N,https://www.amazon.in/dp/B0C5T2WHRW,Jewelry,Wristwear,Shining Diva Fashion,4.1,"B0C5T2WHRW,B0CZNCY47S,B0DLT9L6X6,B0CZNCZ6PM,B0CZNFNPRX,B0DB5MGDZK,B0DB5KMX74,B0CZNFJMDP,B0DB5L89WF,B0CZNDNSC4,B0CZNDYPYC,B0DLT9W1V8,B0CZNDWJD7,B0DB5MNRLN,B0C5R8G3HS,B0C5R7VLGQ,B0DB5FWVRS,B0DLTD9FS1,B0CZND5WN3,B0C5R8PKN3,B0C5R6HX8M,B0CZNDDVTP,B0CZND8ZLV,B0DLTD7YQP,B0C5R9RKL8,B0CZNCDVN8,B0CZNGK4R5,B0CZNDS7MW,B0C5R86ZSC,B0C5R7YN4N,B0C5R84TRF,B0CZND5WN7,B0DLTC4NDV"
B0C69X8C3C,LONGBO Men's Watches Luxury Fashion Casual Dress Waterproof Quartz Wristwatches for Men Stainless Steel Band | Birthday Anniversary Gift for Men,N,https://www.amazon.in/dp/B0C69X8C3C,Watch,Analog,LONGBO,3.8,"B0BZYCPNF3,B0C69X8C3C,B0D6W53VP2,B0BZWH96T1,B0D6W7MJMZ"
B0CBP8FYTB,STITCHNEST Set of 5 Polycotton Cushion Covers,N,https://www.amazon.in/dp/B0CBP8FYTB,Home,Cushion Covers,STITCHNEST,4.1,"B0861C5Y99,B08FGTCVJ8,B07T8NJLCK,B08JM2QSH7,B09D53DGH9,B08618FNY8,B08JPR1N3F,B0CBP8FYTB,B082HNLDYL,B085ZJPG1K,B085ZRHXBJ,B07T9S36XW,B085ZRT2ZF,B085ZSKPGQ,B085ZRYKTQ,B0861DXFTV,B07PT7CTPP,B07THHR97W,B0859XJNRG,B07T9SBS5C,B07V4FFQHT,B085ZGBN1T"
B0CPJD29FF,SKINPLUS 48w 24 LEDs Automatic Sensor LED UV Nail Dryer Nail Curing Nail Art Lamp Manicure Pedicure Tool,N,https://www.amazon.in/dp/B0CPJD29FF,Personal Care Appliances,Nail Appliances,SKINPLUS,4.0,B0CPJD29FF
B0CQCVK3F7,Odo-rite natural floor cleaner (1 Ltr) works on all surfaces Bio technological based chemical free Child and pet safe floor cleaner (1 Litre),N,https://www.amazon.in/dp/B0CQCVK3F7,"Pet Products,Drugstore",Toilet Cleaners,odo-rite,4.2,"B0CZ6HQHM5,B0FH56ZQQG,B07KJCCN7T,B0CQCVK3F7,B0CZ713R62,B07FDYWMVL,B0CL6W3LDQ"
B0CRBNLX1X,Titan Taper Series Wall Clock - Mettalic Blue - W0087PA02,N,https://www.amazon.in/dp/B0CRBNLX1X,Home,Clocks,Titan,4.4,B0CRBNLX1X
B0CRDSN21R,"Transcend USB 3.0 SDHC/SDXC/microSDHC/SDXC Card Reader, TS-RDF5R",N,https://www.amazon.in/dp/B0CRDSN21R,Pc,Computing Accessories: Other,Transcend,4.4,"B009D79VH4,B00FJRS8F8,B0CRDSN21R,B00VSU4XW2"
B0CWKYWZ3P,American Tourister ACTON Laptop Backpack,N,https://www.amazon.in/dp/B0CWKYWZ3P,Luggage,Laptop Backpacks,American Tourister,4.2,"B0CWKYWZ3P,B0C8649NY8,B0C5M44WGL,B0C5M24GVM,B0C86394QQ"
B0CWLG246Q,Consistent SSD 128GB (CTSSD128S6),N,https://www.amazon.in/dp/B0CWLG246Q,"Electronics,Pc",Computing Components & Networking: Other,Consistent,4.2,"B0CWLG246Q,B08W369FLH"
B0CZTQ6KVM,"ELEPHANTBOAT® 24W LED Ceiling Light - Modern Minimalist Square 30x30cm, 6500K, Flush Mounted for Living Room, Bedroom, Office",N,https://www.amazon.in/dp/B0CZTQ6KVM,Home,Lighting Fixtures,ELEPHANTBOAT,4.1,"B0BW8YB75X,B0CXJ948ZR,B0CY4L3WF9,B0CZTQ6KVM"
B0D9B5HQGT,MILTON Sipstar Bottle,N,https://www.amazon.in/dp/B0D9B5HQGT,Kitchen,Misc,MILTON,3.5,"B0D9B5HQGT,B0D5DCBL5N,B0D5DDBHPF,B0D5DCNHFC,B0D5DC6YR4,B0D5DCHV9T,B0D5D8K6DP,B0D5DCP4XD,B0D5DBPFLJ,B0D5DBGLGQ,B0D5DCQS3Z,B0D5D9PTYF"
B0DC6VWMMY,"Sheba Deluxe Premium Adult (1+ Years) Wet Cat Food,High-Moisture Gravy cat Food for Healthy Hydration",N,https://www.amazon.in/dp/B0DC6VWMMY,Pet Products,Cat food,Sheba,4.2,"B0DC6VWMMY,B00LHT7KR4,B08P72TFK8,B0DQXXNGQ6"
B0DGLPY3X7,"JBL Cinema SB180, Wireless Subwoofer for Extra Deep Bass, 2.1 Channel Home Theatre with Remote, HDMI ARC, Bluetooth & Optical Connectivity (220W)",N,https://www.amazon.in/dp/B0DGLPY3X7,Electronics,Component - Speaker,JBL,4.3,B0DGLPY3X7
B0DH92R6SJ,New Balance Men Pro Run Running Shoe,N,https://www.amazon.in/dp/B0DH92R6SJ,Shoes,Running,new balance,3.7,"B0BHKJGNR5,B0BHKCPYZN,B0BHKJZS27,B0BHJQZ1LN,B0DH92R6SJ,B0BHKRM7H6,B0BHJNCTD9,B0BHJMR6QP,B0BHKRSLC8,B0BHKJW5NT,B0BHJLWY9Y,B0BHKRY8YB"
B0DJ3C7G1X,Boldfit Trekking Shoes for Men Hiking Shoes for Outdoor High Neck Anti Skid Boot Water Repellent Tracking Shoes,N,https://www.amazon.in/dp/B0DJ3C7G1X,Sports,Shoes,Boldfit,4.0,"B0DGXHHPCL,B0DGXJ1751,B0D1KK6H1P,B0DJ3C7G1X,B0D1KMHF9G,B0DGXGQ1NZ,B0DGXHVTRF,B0D1KMR6TK,B0DGXHWV5N,B0D1KPCX5B,B0D1KMC1VL,B0D1KMYM74,B0DGXHP1NX"
B0DJLXYHKK,Royal Export Women's Viscose Floral/Mirror Work Embroidered Straight Kurta Sharara with Dupatta,N,https://www.amazon.in/dp/B0DJLXYHKK,Apparel,Womens Kurtas & Kurtis,Royal Export,4.2,"B0DJLZVZ6S,B0DJLY2KLN,B0DJLXYHKK,B0DJM12QQ8,B0DJLWQBCS,B0DJLZKYXD"
B0DJNZN3XQ,"Super White PVC ID Cards for Inkjet Printers - Pack of 230 Cards for Epson L805, L18050, L850, L8050,WATER PROOF",N,https://www.amazon.in/dp/B0DJNZN3XQ,Office Product,Name Badges & Badge Labels,GMP,3.6,B0DJNZN3XQ
B0DQ5CX3YG,"PLA+ Filament 1.75mm 1KG,Tougher and Stronger 3D Printer Filament Pro Dimensional Accuracy +/- 0.02mm, 1kg Spool(2.2lbs) Fits for Almost All FDM 3D Printers.",N,https://www.amazon.in/dp/B0DQ5CX3YG,"Office Product,Biss",Barcoding & Labeling,WOL 3D,3.9,"B0DQ5CX3YG,B0FB3NGB4G,B0DRVK2S3S,B0DQ5JXP5V,B0DQ5F73KD,B0DQ5DZ1Z8,B0DQ5HCZ74,B0DRVNCLR9,B0DQ5D61SX,B0DQ5FWSBF,B0DQ5GRLS9,B0DQ5PBN91,B0DQ5HBZ64,B0DQ5FGMKS,B0DQ57SCGN,B0DQ5FVCH8,B0DQ5GNV79"
B0DQL4XYZM,"DOCTOR HEALTH SUPER SOFT Slipper for Men|| Lightweight || Skid Resistant || Men’s Casual Slippers – Stylish, Comfortable, and Anti-Slip Footwear for Everyday Use|| Flip-Flop & Sliders for Men",N,https://www.amazon.in/dp/B0DQL4XYZM,Shoes,Flip-Flops & Slippers,DOCTOR HEALTH SUPER SOFT,3.4,"B0DQL2Z98J,B0DQL3JVHP,B0DQL3BV8G,B0DQL4J55J,B0DQL3Y2DD,B0DQL5911W,B0DQL6FKF3,B0DQL4XYZM,B0DQL3CSV3,B0DQL1LDSJ,B0DQL2XD23,B0DQL34367,B0DQL32XK6,B0DQL2X35P,B0DQL2MBVT,B0DQL27GLR,B0DQL4HBD4,B0DQL3815Z,B0DQL41383,B0DQL5DPVK,B0DQL3C2Y2,B0DQL3L2TD,B0DQL3Y61F,B0DQL3B2JH,B0DQL49JN6,B0DQL325YJ,B0DQL2YZ71,B0DQL4FFP4,B0DQL28WD6,B0DQL4SDM4,B0DQL2GQQM"
B0DQL8L1S5,Amazon Basics Tripod with Bag,N,https://www.amazon.in/dp/B0DQL8L1S5,Camera,DVC Accessories,amazon basics,3.6,"B0D8BQML99,B01LQX0P8Q,B0DQL8L1S5"
9356963347,TEXTBOOK OF PATHOLOGY (FREE PATHOLOGY QUICK REVIEW),N,https://www.amazon.in/dp/9356963347,Book,HE. Medicine/Other Medical Science Textbooks,Jaypee Brothers Medical Publishers,4.2,9356963347
B07W74Y6T7,TIPTOP DECORATION Parasol Japanese Traditional Umbrella (33 Inch) (Authentic) (Handmade) (1 Piece),N,https://www.amazon.in/dp/B07W74Y6T7,Apparel,,TIPTOP DECORATION,4.0,"B07W74Y6T7,B0815397ST,B07W8879NH,B081537478,B07W74YC79,B07W886XBQ,B07WLMR19Q,B0B18MC2NJ,B07W4YJ6B3,B07WCFQM4X,B085W1QFL3,B07W886LWK,B07W9CL1BM"
B081V821VX,"Marwar Papad Moong Dal Special (Handmade, Medium Spicy & Rajasthani Flavor) 400gm Zipper Pack",N,https://www.amazon.in/dp/B081V821VX,Grocery,Snacks,MARWAR,4.0,"B075CBTGML,B081V821VX,B081V5QNGM,B0CQRJMRFN,B081V4ZJC1"
B08C2FHFN3,"Date Crown Fardh Dates, 500 g",N,https://www.amazon.in/dp/B08C2FHFN3,Grocery,Fruit,デーツクラウン,3.9,B08C2FHFN3
B09LLT4MSS,"Havells MIXWELL 500 W 3 Jar Mixer Grinder, 304 SS Blades I High Speed 21000 RPM Motor, Heavy and Wider mouth SS Jars, All Jars with Handle (Black and Grey)",Y,https://www.amazon.in/dp/B09LLT4MSS,Kitchen,Mixer Grinder Juicers,Havells,4.2,B09LLT4MSS
B09MLWZW38,Woodland Men Black Casual Sneakers,N,https://www.amazon.in/dp/B09MLWZW38,Shoes,Casual,Woodland,4.1,"B07DJLDCMC,B01F5HG0TC,B01F5HFWLY,B01G54ZRLQ,B01F5HG3EE,B09MLWZW38,B07DJLKPS4"
B0B5L73W1W,Voyage Lightweight UV Protected Full Rim Branded & Latest Round Sunglasses for Women,N,https://www.amazon.in/dp/B0B5L73W1W,Apparel,Mens Sunglasses,Voyage,4.2,"B0B5LJRYWD,B0B5LJT15G,B092MTBJ2B,B0B5L73W1W,B0B5LJC4BQ"
B0B7BPGFQH,"FEDUS Leatherette Business Document and Card Holder, Zippered Padfolio, Professional Organizer for Men and Women, Interview Resume Folder With Tablet Holder for Business Trip",N,https://www.amazon.in/dp/B0B7BPGFQH,"Wireless Accessory,Office Product","File Folders, Portable & Storage Box Files",FEDUS,4.3,"B0B7BPGFQH,B08Y7R2DS5,B08Y7QRVKX,B08Y7NYNRP"
B0BDSKGQMT,Kleenex Facial Tissue Box 60041B - Cube Box Facial Tissue - 4 Tissue Boxes x 80 White 2 Ply Facial Tissues - Sheet Size 20 x 20 cm(320 Tissues Total),N,https://www.amazon.in/dp/B0BDSKGQMT,Biss,Paper Products,Kleenex,4.3,"B08KR3RNFQ,B0BDSKGQMT"
B0BMXDPPRJ,"iBELL Auto Darkening Welding visor - non industrial IBL 420S – Solar & Battery Powered, 2 Arc Sensors, Adjustable Shade DIN 9-13, Grinding Mode, UV/IR Protection",N,https://www.amazon.in/dp/B0BMXDPPRJ,Biss,Personal Protective Equipment & Safety Apparel,IBELL TOOLS,4.4,B0BMXDPPRJ
B0BYK27343,Woodland Men Camel Casual Shoes,N,https://www.amazon.in/dp/B0BYK27343,Shoes,"Formal & Dress, Casual",Woodland,3.8,"B0BYJKRS83,B0BYJP5J3Q,B0BYJKRS7X,B0BYJHN54J,B0BYJPS8DD,B0BYJNNZLN,B0BYJLPJ8K,B0BYJLJRLM,B0BYJPTVST,B0BYK27343,B0BYJP5B5Y,B0BYJN5FD6,B0BYJN32NP,B0BYJLH3YB,B0BYJKWDHD,B0BYJMTSQZ,B0BYJM32NN,B0BYJPPQX2,B0BYJKW1LT,B0BYJK6278,B0BYJHN7Y4,B0BYJLY78F"
B0CK4ZPWVF,Bata Men's Slip-on Fisherman Sandal,N,https://www.amazon.in/dp/B0CK4ZPWVF,Shoes,"Sandals & Floaters, Flip-Flops & Slippers",Bata,3.7,"B08VJGKGC5,B0CR2WY8C2,B08VJHKZT4,B08VJGLRCL,B08VJGZSFB,B08VJH3M1D,B0CR39VDB3,B0CK4ZPWVF,B08VJGP5KR,B09Y8DP9KD,B0CR37JDMY,B0CR3BCH14,B08VJH1H55,B08VJGLBRN,B08VJH8QYF,B08VJJ8CNK,B08VJH7GM4,B08VJG37YK"
B0CMWY4XHQ,"AGARO Regency Electric Spin Mop for Floor Cleaning, Mopping, Automatic Wet Mopper, Cordless, Adjustable Handle, Water Sprayer, Lightweight, for Wooden, Tiles & Hard Floors, Home, Kitchen & Office use",N,https://www.amazon.in/dp/B0CMWY4XHQ,Home Improvement,Mopping Supplies,AGARO,3.8,B0CMWY4XHQ
B0D2Y97164,ColorChakra Casual Waffle Knit Shirt for Men Stylish Half Sleeve Mens Shirts M to 3XL,N,https://www.amazon.in/dp/B0D2Y97164,Apparel,"Mens Casual Shirts, Girls Shirts, T-Shirts",ColorChakra,4.1,"B0FFGMDFRQ,B0D2Y59NPW,B0D4MBR8H7,B0D2Y6KYXJ,B0DV9G5TP2,B0D2Y7Z3CJ,B0D2Y625BS,B0FFFVHSG5,B0D2Y6QQGB,B0D2Y7KNXQ,B0D2Y897MZ,B0D2Y7CCPR,B0D4MBN1QR,B0D2Y6WD45,B0D4MB2G1C,B0DV9GMV5G,B0D2Y4ZRTV,B0DV9GCNG2,B0D2Y8G1JZ,B0FFGDLJ4T,B0D4MDJTSS,B0D2Y6CHNG,B0FFG92PJ5,B0D2Y89HQM,B0FFG5SWYZ,B0D2Y6NJX2,B0DWT53SRL,B0D2Y97164,B0FFG5KM8G,B0DWT2K1YP,B0D2Y634QM,B0D2Y6LP9V,B0D2Y4RZKN,B0D2Y5JYD6,B0DV9GM76K,B0D2Y6TBGS,B0D2Y94WHC,B0D4M9SK21,B0D2Y7LHF8,B0D2Y2DWBG,B0D4M9QY9Z,B0DV9FG8BN,B0D2Y6TK14,B0FFG943Y3,B0D2Y7G8R1,B0D2Y79KSQ,B0DWT678MK,B0FFG839NW,B0D2Y74JQX,B0D2Y7ZVGG,B0DWT79SX2,B0D2Y956SZ,B0D2Y4X2QD,B0D2Y83BFN,B0DWT5M2KT,B0DV9G95VT,B0D2Y8GS66,B0D2Y79VMK,B0D2Y6H5WF,B0D2Y695RV,B0DWT5CK6G,B0D4MCJVXT,B0D2Y6TYRV"
B0D327SPFP,Redmi Note 8 Pro Android 10.0 T_Mobile Wi-Fi Gps Usb Infrared Bluetooth,N,https://www.amazon.in/dp/B0D327SPFP,"Wireless,Electronics","Smartphones, Portable Vehicle GPS",Redmi,4.3,"B07X4PXKZQ,B07X4PKGSN,B07X3NZZJ1,B07X3P1N3Q,B07X3P11YY,B0D327SPFP,B07X2KLYSF,B07X1KT6LW,B07X2KLYS2,B07X4Q6QBR,B07X2KLKRZ"
B0D4MQ91V2,"XERGY LED Under Cabinet Wireless Lights, Under Counter Closet Lights with Motion Sensor, USB Rechargeable Light Strip for Indoor Kitchen Closet Stairway",N,https://www.amazon.in/dp/B0D4MQ91V2,Home,"Lighting Fixtures, Specialty Lighting",XERGY,3.1,"B0DJ92R425,B0D4MQ91V2,B0DJ92QLJP,B0DJT8LBGF,B0DCBF251T,B0D4MJ5HP9,B0D4MJRNF3,B0D4MJ6DXY,B0D8KYJBYN"
B0D4VBYVCS,"ProElite Cover for Samsung Galaxy Tab A9 Plus 11 inch Case Cover, Smart Flip Case Cover for Samsung Galaxy Tab A9+ 11 inch Translucent Back with Stylus Pen",N,https://www.amazon.in/dp/B0D4VBYVCS,Pc,Tablets,ProElite,4.3,"B0CYH6V8PF,B0FS16Q8Y7,B0G1H4CS51,B0G1H1WWYK,B0G1GTX9HH,B0G1GP7PZX,B0CJ2MRNN5,B0G1H28TJ1,B0G1GTPDVW,B0CYH7WJSZ,B0D4VBYVCS,B0CJ2NJX93,B0CPBYM85L,B0CJ2MVFQQ,B0CYH7Z6RK,B0D2RHP5GC,B0CJ2PD1ZF,B0CJ2PBMDM"
B0D5QK8JTW,"Logitech MX Master 3 Wireless Mouse, Ultrafast Scrolling, Use on Any Surface",N,https://www.amazon.in/dp/B0D5QK8JTW,Pc,Mice,Logitech,4.3,"B071YZJ1G1,B0D5QK8JTW"
